"Date","Price","Open","High","Low","Vol.","Change %"
"04/20/2012","11,979.5","12,085.5","12,085.5","11,873.5","601.08K","0.89%"
"04/19/2012","11,873.5","12,085.5","12,085.5","11,820.5","971.84K","-0.88%"
"04/18/2012","11,979.5","12,085.5","12,191.5","11,979.5","1.34M","-0.88%"
"04/17/2012","12,085.5","12,138.5","12,297.5","11,979.5","2.50M","0.00%"
"04/16/2012","12,085.5","11,926.5","12,191.5","11,820.5","1.14M","1.79%"
"04/13/2012","11,873.5","12,085.5","12,138.5","11,873.5","1.32M","-2.18%"
"04/12/2012","12,138.5","11,767.5","12,191.5","11,714.5","2.45M","3.62%"
"04/11/2012","11,714.5","11,714.5","11,820.5","11,608.5","1.00M","0.45%"
"04/10/2012","11,661.5","11,714.5","11,714.5","11,608.5","794.53K","-0.45%"
"04/09/2012","11,714.5","11,820.5","11,820.5","11,661.5","541.92K","0.91%"
"04/06/2012","11,608.5","11,661.5","11,820.5","11,608.5","1.17M","-0.45%"
"04/05/2012","11,661.5","11,661.5","11,820.5","11,502.4","1.01M","-0.90%"
"04/04/2012","11,767.5","12,191.5","12,191.5","11,767.5","608.04K","-2.20%"
"04/03/2012","12,032.5","11,820.5","12,032.5","11,661.5","884.27K","3.18%"
"03/30/2012","11,661.5","11,661.5","11,661.5","11,449.4","2.59M","4.82%"
"03/29/2012","11,124.9","11,452.1","11,452.1","10,961.3","1.55M","-1.45%"
"03/28/2012","11,288.5","11,165.8","11,411.2","11,084.0","1.14M","1.10%"
"03/27/2012","11,165.8","11,574.8","11,574.8","11,043.1","2.23M","0.00%"
"03/26/2012","11,165.8","11,165.8","11,165.8","11,124.9","7.03M","5.00%"
"03/23/2012","10,634.1","10,634.1","10,756.8","10,552.3","2.27M","1.17%"
"03/22/2012","10,511.4","10,429.6","10,675.0","10,429.6","1.13M","0.00%"
"03/21/2012","10,511.4","10,552.3","10,756.8","10,511.4","1.29M","0.39%"
"03/20/2012","10,470.5","10,266.0","10,511.4","10,266.0","959.36K","1.99%"
"03/19/2012","10,266.0","9,938.7","10,388.7","9,938.7","776.88K","2.03%"
"03/16/2012","10,061.4","10,552.3","10,634.1","10,061.4","3.60M","-4.65%"
"03/15/2012","10,552.3","10,020.5","10,552.3","10,020.5","1.22M","3.20%"
"03/14/2012","10,225.1","10,347.8","10,347.8","9,816.0","1.25M","1.22%"
"03/13/2012","10,102.3","10,020.5","10,225.1","9,979.6","795.78K","1.65%"
"03/12/2012","9,938.7","10,429.6","10,429.6","9,938.7","1.54M","-4.71%"
"03/09/2012","10,429.6","10,347.8","10,838.6","10,225.1","1.34M","-1.54%"
"03/08/2012","10,593.2","10,838.6","10,961.3","10,593.2","2.44M","-4.78%"
"03/07/2012","11,124.9","11,043.1","11,124.9","10,715.9","1.67M","0.00%"
"03/06/2012","11,124.9","11,779.3","11,779.3","10,756.8","1.93M","-1.09%"
"03/05/2012","11,247.6","10,838.6","11,247.6","10,838.6","4.68M","4.96%"
"03/02/2012","10,715.9","10,388.7","10,715.9","10,347.8","1.87M","3.56%"
"03/01/2012","10,347.8","10,020.5","10,347.8","9,897.8","1.40M","4.55%"
"02/29/2012","9,897.8","10,266.0","10,266.0","9,897.8","2.48M","-3.59%"
"02/28/2012","10,266.0","10,347.8","10,552.3","10,143.3","1.48M","-0.40%"
"02/27/2012","10,306.9","10,143.3","10,388.7","10,102.3","1.25M","2.03%"
"02/24/2012","10,102.3","10,388.7","10,388.7","10,102.3","922.47K","-1.99%"
"02/23/2012","10,306.9","10,225.1","10,347.8","10,102.3","1.23M","0.80%"
"02/22/2012","10,225.1","10,061.4","10,306.9","10,061.4","1.31M","1.63%"
"02/21/2012","10,061.4","10,225.1","10,225.1","9,897.8","856.57K","0.41%"
"02/20/2012","10,020.5","9,897.8","10,020.5","9,816.0","1.92M","4.70%"
"02/17/2012","9,570.6","9,407.0","9,570.6","9,407.0","368.45K","1.74%"
"02/16/2012","9,407.0","9,407.0","9,488.8","9,284.3","562.76K","0.44%"
"02/15/2012","9,366.1","9,529.7","9,529.7","9,366.1","390.96K","-2.55%"
"02/14/2012","9,611.5","9,325.2","9,611.5","9,243.4","802.49K","3.07%"
"02/13/2012","9,325.2","9,816.0","9,816.0","9,325.2","921.51K","-5.00%"
"02/10/2012","9,816.0","9,734.2","10,020.5","9,734.2","713.86K","-3.23%"
"02/09/2012","10,143.3","10,306.9","10,306.9","10,020.5","343.03K","-0.40%"
"02/08/2012","10,184.2","9,938.7","10,184.2","9,816.0","1.05M","2.47%"
"02/07/2012","9,938.7","9,693.3","9,938.7","9,407.0","489.92K","4.74%"
"02/06/2012","9,488.8","9,570.6","9,979.6","9,488.8","430.17K","-4.92%"
"02/03/2012","9,979.6","10,429.6","10,429.6","9,979.6","963.08K","0.00%"
"02/02/2012","9,979.6","9,734.2","9,979.6","9,652.4","1.04M","4.72%"
"02/01/2012","9,529.7","9,284.3","9,529.7","9,038.9","559.32K","1.30%"
"01/31/2012","9,407.0","9,775.1","9,775.1","9,366.1","491.52K","-2.95%"
"01/30/2012","9,693.3","9,570.6","9,693.3","9,325.2","367.22K","3.04%"
"01/20/2012","9,407.0","9,775.1","9,775.1","8,998.0","696.36K","-0.43%"
"01/19/2012","9,447.9","8,998.0","9,447.9","8,998.0","585.37K","5.00%"
"01/18/2012","8,998.0","9,038.9","9,079.8","8,875.3","240.65K","1.85%"
"01/17/2012","8,834.4","8,589.0","8,834.4","8,589.0","972.84K","4.85%"
"01/16/2012","8,425.4","8,711.7","8,711.7","8,384.5","416.31K","0.49%"
"01/13/2012","8,384.5","8,302.7","8,384.5","8,220.9","950.51K","4.59%"
"01/12/2012","8,016.4","7,689.2","8,016.4","7,648.3","1.32M","4.81%"
"01/11/2012","7,648.3","7,852.8","7,852.8","7,648.3","204.14K","0.00%"
"01/10/2012","7,648.3","7,402.9","7,730.1","7,402.9","511.32K","3.31%"
"01/09/2012","7,402.9","7,362.0","7,484.7","7,198.4","194.02K","0.56%"
"01/06/2012","7,362.0","7,321.1","7,443.8","7,239.3","588.36K","1.69%"
"01/05/2012","7,239.3","7,157.5","7,280.2","7,157.5","346.25K","-0.56%"
"01/04/2012","7,280.2","6,993.9","7,280.2","6,953.0","523.76K","4.71%"
"01/03/2012","6,953.0","7,362.0","7,362.0","6,953.0","262.11K","-3.95%"
"12/30/2011","7,239.3","7,116.6","7,362.0","7,116.6","898.22K","2.91%"
"12/29/2011","7,034.8","7,034.8","7,239.3","6,993.9","289.03K","-1.15%"
"12/28/2011","7,116.6","6,912.1","7,116.6","6,871.2","711.53K","4.82%"
"12/27/2011","6,789.4","6,789.4","6,830.3","6,748.5","948.24K","-0.60%"
"12/26/2011","6,830.3","6,953.0","6,953.0","6,748.5","357.31K","0.60%"
"12/23/2011","6,789.4","6,707.6","6,871.2","6,666.7","679.60K","1.22%"
"12/22/2011","6,707.6","6,953.0","6,993.9","6,707.6","1.83M","-4.09%"
"12/21/2011","6,993.9","7,116.6","7,116.6","6,953.0","836.38K","-1.16%"
"12/20/2011","7,075.7","7,321.1","7,321.1","7,075.7","534.24K","-1.14%"
"12/19/2011","7,157.5","7,034.8","7,157.5","6,871.2","1.21M","4.79%"
"12/16/2011","6,830.3","6,789.4","6,912.1","6,707.6","1.41M","3.73%"
"12/15/2011","6,584.9","6,871.2","6,871.2","6,544.0","1.14M","-4.17%"
"12/14/2011","6,871.2","7,075.7","7,116.6","6,748.5","1.34M","-2.89%"
"12/13/2011","7,075.7","7,321.1","7,362.0","7,034.8","1.36M","-4.42%"
"12/12/2011","7,402.9","7,689.2","7,730.1","7,362.0","517.89K","-4.23%"
"12/09/2011","7,730.1","7,771.0","7,852.8","7,730.1","434.51K","-0.53%"
"12/08/2011","7,771.0","7,893.7","7,934.6","7,730.1","1.08M","-3.06%"
"12/07/2011","8,016.4","8,180.0","8,180.0","8,016.4","291.86K","-2.97%"
"12/06/2011","8,261.8","8,261.8","8,343.6","8,139.1","599.96K","2.02%"
"12/05/2011","8,098.2","7,852.8","8,139.1","7,852.8","369.47K","3.13%"
"12/02/2011","7,852.8","7,975.5","7,975.5","7,771.0","363.86K","0.52%"
"12/01/2011","7,811.9","7,893.7","7,975.5","7,730.1","417.17K","-3.54%"
"11/30/2011","8,098.2","8,302.7","8,343.6","8,098.2","589.45K","-4.81%"
"11/29/2011","8,507.2","8,629.9","8,670.8","8,466.3","218.04K","2.29%"
