"Date","Price","Open","High","Low","Vol.","Change %"
"12/17/2012","5,032.5","5,192.2","5,352.0","5,032.5","29.04K","-5.97%"
"12/14/2012","5,352.0","5,112.4","5,352.0","5,032.5","125.31K","4.69%"
"12/11/2012","5,112.4","5,112.4","5,112.4","5,032.5","1.25M","4.92%"
"12/10/2012","4,872.7","5,192.2","5,192.2","4,872.7","1.25M","-4.69%"
"12/07/2012","5,112.4","5,192.2","5,272.1","5,032.5","1.25M","-1.54%"
"12/06/2012","5,192.2","4,952.6","5,192.2","4,952.6","2.50M","0.00%"
"12/05/2012","5,192.2","4,872.7","5,192.2","4,872.7","1.95M","0.00%"
"12/04/2012","5,192.2","4,872.7","5,192.2","4,872.7","751.87K","0.00%"
"12/03/2012","5,192.2","5,192.2","5,192.2","5,192.2","1.88K","-5.80%"
"11/30/2012","5,511.8","5,591.6","5,591.6","5,511.8","1.38K","1.47%"
"11/28/2012","5,431.9","5,272.1","5,431.9","5,032.5","0.75K","1.49%"
"11/27/2012","5,352.0","5,352.0","5,352.0","5,032.5","0.50K","6.35%"
"11/26/2012","5,032.5","5,032.5","5,032.5","5,032.5","0.38K","-5.97%"
"11/23/2012","5,352.0","5,352.0","5,352.0","5,352.0","0.38K","0.00%"
"11/22/2012","5,352.0","5,352.0","5,352.0","5,352.0","0.13K","-4.29%"
"11/20/2012","5,591.6","5,591.6","5,591.6","5,591.6","0.13K","1.45%"
"11/19/2012","5,511.8","5,272.1","5,511.8","5,192.2","7.39K","1.47%"
"11/16/2012","5,431.9","5,431.9","5,431.9","5,431.9","0.25K","3.03%"
"11/15/2012","5,272.1","5,272.1","5,591.6","5,272.1","1.88K","-5.71%"
"11/13/2012","5,591.6","5,511.8","5,591.6","5,511.8","0.38K","0.00%"
"11/12/2012","5,591.6","5,352.0","5,591.6","5,352.0","5.28M","-2.78%"
"11/08/2012","5,751.4","5,431.9","5,751.4","5,431.9","929.14K","0.00%"
"11/07/2012","5,751.4","5,591.6","5,751.4","5,591.6","22.78K","4.35%"
"11/06/2012","5,511.8","5,112.4","5,511.8","5,112.4","7.62M","1.47%"
"11/05/2012","5,431.9","5,352.0","5,431.9","5,352.0","2.00K","-5.56%"
"11/02/2012","5,751.4","5,192.2","5,751.4","5,192.2","25.29K","4.35%"
