"Date","Price","Open","High","Low","Vol.","Change %"
"01/18/2024","13,400.0","13,550.0","13,550.0","13,300.0","3.92M","-0.74%"
"01/17/2024","13,500.0","13,450.0","13,550.0","13,350.0","4.92M","0.00%"
"01/16/2024","13,500.0","13,400.0","13,500.0","13,100.0","7.35M","1.50%"
"01/15/2024","13,300.0","13,900.0","13,900.0","13,300.0","9.74M","-3.62%"
"01/12/2024","13,800.0","14,000.0","14,000.0","13,600.0","12.41M","-2.13%"
"01/11/2024","14,100.0","13,200.0","14,150.0","13,200.0","35.73M","6.42%"
"01/10/2024","13,250.0","13,350.0","13,450.0","13,100.0","6.54M","-0.75%"
"01/09/2024","13,350.0","12,850.0","13,400.0","12,800.0","16.00M","3.89%"
"01/08/2024","12,850.0","13,200.0","13,300.0","12,850.0","15.77M","-1.91%"
"01/05/2024","13,100.0","13,350.0","13,450.0","12,600.0","34.25M","-1.50%"
"01/04/2024","13,300.0","13,600.0","13,700.0","13,150.0","15.86M","-2.92%"
"01/03/2024","13,700.0","13,550.0","13,750.0","13,450.0","10.08M","0.74%"
"01/02/2024","13,600.0","13,500.0","13,600.0","13,100.0","21.26M","3.03%"
"12/29/2023","13,200.0","13,700.0","13,750.0","13,200.0","17.77M","-3.65%"
"12/28/2023","13,700.0","13,850.0","13,850.0","12,900.0","47.10M","-1.08%"
"12/27/2023","13,850.0","13,800.0","14,050.0","13,650.0","19.87M","1.47%"
"12/26/2023","13,650.0","13,800.0","13,900.0","13,300.0","17.49M","-0.73%"
"12/25/2023","13,750.0","13,850.0","14,050.0","13,550.0","22.42M","1.85%"
"12/22/2023","13,500.0","13,250.0","13,700.0","13,250.0","21.60M","1.12%"
"12/21/2023","13,350.0","12,300.0","13,350.0","12,200.0","25.70M","6.80%"
"12/20/2023","12,500.0","11,800.0","12,600.0","11,800.0","27.78M","0.81%"
"12/19/2023","12,400.0","13,150.0","13,200.0","12,400.0","22.27M","-6.77%"
"12/18/2023","13,300.0","13,350.0","13,700.0","12,950.0","24.02M","1.92%"
"12/15/2023","13,050.0","13,700.0","13,700.0","12,800.0","33.88M","-2.97%"
"12/14/2023","13,450.0","13,550.0","13,850.0","13,250.0","13.95M","-0.74%"
"12/13/2023","13,550.0","13,500.0","13,800.0","13,200.0","27.66M","3.44%"
"12/12/2023","13,100.0","13,000.0","13,500.0","12,900.0","21.40M","0.77%"
"12/11/2023","13,000.0","12,000.0","13,000.0","12,000.0","26.12M","7.00%"
"12/08/2023","12,150.0","12,300.0","12,400.0","11,950.0","9.95M","-2.02%"
"12/07/2023","12,400.0","12,750.0","12,800.0","11,750.0","38.36M","-1.59%"
"12/06/2023","12,600.0","11,900.0","12,700.0","11,900.0","34.47M","5.88%"
"12/05/2023","11,900.0","12,200.0","12,250.0","11,850.0","12.55M","-2.46%"
"12/04/2023","12,200.0","12,000.0","12,200.0","11,700.0","29.77M","3.39%"
"12/01/2023","11,800.0","11,150.0","11,800.0","11,000.0","27.28M","5.83%"
"11/30/2023","11,150.0","11,350.0","11,350.0","10,900.0","26.06M","-0.89%"
"11/29/2023","11,250.0","10,950.0","11,350.0","10,850.0","38.11M","5.14%"
"11/28/2023","10,700.0","10,600.0","10,750.0","10,400.0","20.23M","0.94%"
"11/27/2023","10,600.0","10,400.0","10,900.0","10,300.0","36.44M","1.92%"
"11/24/2023","10,400.0","9,810.0","10,450.0","9,680.0","34.28M","6.12%"
"11/23/2023","9,800.0","9,400.0","10,000.0","9,360.0","52.95M","4.70%"
"11/22/2023","9,360.0","9,350.0","9,480.0","9,290.0","15.15M","1.08%"
